"2080,Jan 11 2018,Interview,Russia,""""""The Democrats know it's a hoax. It's an excuse for them having lost the election. They know it's a hoax."""""",""Trump is falsely labeling nonpartisan investigations as made up by Democrats. The CIA concluded in 2016 that Russia intervened in the U.S. presidential election to help elect Trump, an assessment backed up by FBI Director James B. Comey and then-Director of National Intelligence James R. Clapper Jr. On Jan. 6, the intelligence community released a declassified report expressing """"high confidence"""" in this judgement. Senate and House committees led by Republicans have begun their own investigations, and a special prosecutor has been appointed. "",""2724, 2911, 2730, 2742, 2789, 2399, 2318, 2414, 2280, 2322, 2119, 2080, 2031, 2107, 2108, 1997, 2008, 1979, 1876, 1898, 1928, 1826, 1830, 1664, 1583, 1528, 1416, 1459, 1418, 1446, 1397, 1351, 1200, 1228, 1030, 0933, 0860, 0786, 0767, 0672, 0572, 0561, 0467, 0363, 0357, 0283, 0284, 0317, 0318, 0157, 0142, 0100, 0078"",53";;;
"2081,Jan 11 2018,Interview,Election,""""""I won easily, 306 or 304, depending on your definition, to 223. I won a race that should never be won by a Republican because it's so stacked in the Democrats' favor....I won an election that should never be won, because the Electoral College is far harder to win than the popular vote. The popular vote, for me, would have been much easier."""""",""According to a <a href=""""http://www.epicjourney2008.com/2016/11/trumps-victory-ranks-46-of-58-in.html"""">tally</a> by John Pitney of Claremont McKenna College, every Republican president since Rutherford B. Hayes in 1876 won a larger share of the electoral college votes than Trump, with the exception of George W. Bush (twice) and Nixon in 1968."",""2941, 2771, 2513, 2426, 2081, 2110, 1550, 1417, 1199, 0886, 0639, 0560, 0397"",13";;;
"2082,Jan 11 2018,Interview,Russia,""""""I also think that primary collusion, because there was no collusion on our side, the collusion was on the Democrat side with the Russians. And what went on with the FBI, where a man is tweeting to his lover that if she loses, we'll essentially go back to the -- we'll go to the insurance policy, which is -- if they lose, we'll go to phase 2, and we'll get this guy out of office. I mean, this is the FBI we're talking about. I think that is -- that is treason. See, that's treason right there."""""",""There is no evidence of collusion between the Democrats and the Russians during the campaign. Trump makes the breathtaking claim that an FBI agent is guilty of """"treason"""" when it is unclear exactly what he meant by the phrase """"insurance policy"""" in a text message to his mistress. "",2106,1";;;
"2083,Jan 11 2018,Interview,Russia,""""""Comey has proven to be a liar and a leaker. Proven. He tries to act like a choir boy."""""",""Trump disputes Comey's version of events, especially that the president pressed the former FBI director on a pledge of loyalty, but there is no evidence Comey lied about that incident. Comey kept detailed notes and told others about the conversation. The document that Comey """"leaked"""" was his memo on the conversation, and he released it to the press after he was fired. "",1585,1";;;
"2084,Jan 11 2018,Interview,Foreign policy,""""""As of two months ago we're into the Middle East for $7 trillion."""""",""Trump is lumping together the wars in Iraq (in the Middle East) and Afghanistan (in South Asia), which together cost about $1.6 trillion from 2001 to 2014. He is also adding in estimates of future spending, such as interest on the debt and veterans' care for the next three decades."",""2995, 2909, 2820, 2867, 2557, 2277, 2421, 2198, 2316, 2324, 2084, 1947, 1920, 1935, 1964, 1878, 1681, 1020, 1037, 0853, 0678, 0709, 0637, 0635, 0364, 0314, 0185, 0158, 0146, 0058, 0028"",31";;;
"2163,Jan 11 2018,Twitter,Russia,""""""Democrat Dianne Feinstein should never have released secret committee testimony to the public without authorization. Very disrespectful to committee members and possibly illegal."""""",There was nothing illegal in Feinstein's decision to release the testimony of Fusion GPS founder Glenn Simpson. ,,0";;;
"2164,Jan 11 2018,Interview,Immigration,""""""They didn't want him [terror suspect Sayfullo Saipov] so they sent him through the lottery, you know, congratulations United States."""""",""Uzbekistan played no role in Saipov's application so this is a gross misrepresentation of the diversity visa program. Individuals apply for the visa system, and must have at least a high school diploma or work in specific industries to be eligible for the program. As the term """"lottery""""  implies, applicants are selected via a randomized computer drawing. The selected applicants undergo a background check before entering the country, and some applicants undergo an additional in-depth review if they are considered a security risk. "",""2973, 2874, 2394, 2383, 2273, 2230, 2297, 2164, 1999, 2005, 1995, 1993, 1953, 1929, 1825, 1868, 1541, 1564"",18";;;
"2165,Jan 11 2018,Interview,Election,""""""I won every debate based on the polls. You know, they do polls -- seven or eight polls. Time Magazine -- Time Magazine's not a fan of mine. Drudge, Time Magazine they have seven polls. I don't think, I may be wrong -- I don't think you'll find one poll that I ever lost in any of the 14, 15 debates. Including the presidential debate, you know with her, the three."""""",""Trump lost every debate with Clinton, according to high-quality scientific polls. "",,0";;;
"2168,Jan 11 2018,Interview,Immigration,""""""I have great feeling for DACA. I think that we should be able to do something with DACA. I think it's foolish if we don't, they've been here a long time, they're no longer children, you know. People talk of them as children, I mean some are 41 years old and older."""""",""There are currently about 690,000 people enrolled in DACA, or Deferred Action for Childhood Arrivals. The program is only open to those born after June 15, 1981, so DACA recipients can be no more than 36 years old. On average, they are 25 years old."",2090,1";;;
"2031,Jan 10 2018,Twitter,Russia,""""""The single greatest Witch Hunt in American history continues. There was no collusion, everybody including the Dems knows there was no collusion, & yet on and on it goes. Russia & the world is laughing at the stupidity they are witnessing. Republicans should finally take control!"""""",""Trump is falsely labeling nonpartisan investigations as made up by Democrats. The CIA concluded in 2016 that Russia intervened in the U.S. presidential election to help elect Trump, an assessment backed up by FBI Director James B. Comey and then-Director of National Intelligence James R. Clapper Jr. On Jan. 6, the intelligence community released a declassified report expressing """"high confidence"""" in this judgement. Senate and House committees led by Republicans have begun their own investigations, and a special prosecutor has been appointed. "",""2724, 2911, 2730, 2742, 2789, 2399, 2318, 2414, 2280, 2322, 2119, 2080, 2031, 2107, 2108, 1997, 2008, 1979, 1876, 1898, 1928, 1826, 1830, 1664, 1583, 1528, 1416, 1459, 1418, 1446, 1397, 1351, 1200, 1228, 1030, 0933, 0860, 0786, 0767, 0672, 0572, 0561, 0467, 0363, 0357, 0283, 0284, 0317, 0318, 0157, 0142, 0100, 0078"",53";;;
"2032,Jan 10 2018,Twitter,Russia,""""""The fact that Sneaky Dianne Feinstein, who has on numerous occasions stated that collusion between Trump/Russia has not been found, would release testimony in such an underhanded and possibly illegal way, totally without authorization, is a disgrace. Must have tough Primary!"""""",""Feinstein (D-Calif.), a member of the Senate Intelligence Committee, did not flatly say there was no collusion and instead was more nuanced. Asked by CNN's Jake Tapper on Nov. 5 whether she had """"seen any evidence that this dirt, these emails, were ever given to the Trump campaign,” she replied: “Not so far."""" Tapper then asked: “Have you seen any communications that suggested that the Trump campaign wanted them to release them through a different means?” She answered: “I have not."""" Also, there was nothing illegal in Feinstein's decision to release the testimony of Fusion GPS founder Glenn Simpson. "",""1875, 1634"",2";;;
"2033,Jan 10 2018,Twitter,Immigration,""""""It just shows everyone how broken and unfair our Court System is when the opposing side in a case (such as DACA) always runs to the 9th Circuit and almost always wins before being reversed by higher courts."""""",""Trump is referring to the U.S. Court of Appeals for the 9th Circuit, which ruled against reinstating his travel ban. But there are other ways to slice the data, and it’s important to put this number into context. Most cases reviewed by the Supreme Court are reversed, and the 9th Circuit rules on more cases in general. The 9th Circuit reversal rate was usually higher than the average, but not always the highest. "",,0";;;
"2034,Jan 10 2018,Twitter,Russia,""""""Disproven and paid for by Democrats 'Dossier used to spy on Trump Campaign. Did FBI use Intel tool to influence the Election?' @foxandfriends  Did Dems or Clinton also pay Russians? Where are hidden and smashed DNC servers? Where are Crooked Hillary Emails?  What a mess!"""""",""This tweet combines a number of false or misleading claims, often used to deflect attention from the Russia investigation. Some details in the dossier have turned out to be incorrect but parts appear to be accurate or still under investigation. There is no evidence the Democrats or Clinton paid the Russians or colluded with them. The FBI determined that Clinton, while sloppy in the handling of her email server, did not warrant prosecution. "",,0";;;
"2036,Jan 10 2018,Remarks,Immigration,""""""A lot of people say 800,000";" some people said — yesterday, first time I heard 650 [thousand].  I also heard 3 million. The fact is, our country was such a mess, nobody even knows what the numbers are."""""",""Trump is referring to DACA, or Deferred Action for Childhood Arrivals, an Obama-era program designed to provide work authorization for illegal immigrants who arrived in the United States as children with their parents. The total number of people who had DACA status as of Sept. 4, 2017, the day before the Trump administration ended the program, is 689,800, <a href=""""https://www.uscis.gov/sites/default/files/USCIS/Resources/Reports%20and%20Studies/Immigration%20Forms%20Data/All%20Form%20Types/DACA/daca_population_data.pdf"""">according to the U.S. Citizenship and Immigration Services</a>. Almost 800,000 people have ever been approved for DACA since it was launched in 2012. Trump's figure of 3 million is simply a fantasy number."",,0";;
"2038,Jan 10 2018,Remarks,Miscellaneous,""""""2017 was a year of tremendous achievement -- monumental achievement, actually. I don't think any administration has ever done -- has done what we've done and what we've accomplished in its first year."""""",""Trump, unlike many presidents in their 11th month, has signed few major pieces of legislation. As of Dec. 21, Trump has signed 94 bills, most of which were minor. That's fewer bills than any president since Eisenhower, <a href=""""https://govtrackinsider.com/falling-from-first-to-last-president-trump-has-signed-the-fewest-bills-into-law-by-this-point-in-8945aac6ad54"""">according to GovTrack</a>."",""2974, 2934, 2038, 1823, 1942, 1849, 1918, 1869, 1686, 1665, 1544, 1563, 1494, 1074, 1006, 0913, 0955, 0806"",18";;;
"2039,Jan 10 2018,Remarks,Economy,""""""We've set a new record on reducing regulation and all forms of stopping growth and stopping jobs that were crippling America's economy. Again, the records that we've set -- 22 to 1 -- nobody has ever come close."""""",""Trump’s count is exaggerated, according to a Bloomberg News analysis. Bloomberg’s <a href=""""https://www.bloomberg.com/news/articles/2017-12-29/trump-stretches-meaning-of-deregulation-in-touting-achievements"""">review of the administration’s list</a> found almost a third of them actually were begun under earlier presidents. “Others strain the definition of lessening the burden of regulation or were relatively inconsequential, the kind of actions government implements routinely,” Bloomberg reported."",""2211, 2039, 2025, 1978, 1960"",5";;;
"2040,Jan 10 2018,Remarks,Taxes,""""""Before Christmas, we passed the largest tax cut and reform in American history."""""",""Trump’s tax cut would be nearly 0.9 percent of the gross domestic product, meaning it would be far smaller than President Ronald Reagan’s tax cut in 1981, which was 2.89 percent of GDP. Trump’s tax cut is the eighth largest tax cut — and even smaller than two tax cuts passed under Barack Obama.";;;
",2707, 2887, 2871, 2737, 2488, 2561, 2535, 2516, 2404, 2365, 2244, 2223, 2288, 2347, 2207, 2341, 2151, 2040, 2016, 2019, 1917, 1933, 1934, 1937, 1889, 1909, 1771, 1833, 1882, 1834, 1702, 1672, 1667, 1569, 1615, 1622, 1532, 1560, 1427, 1450, 1527, 1398, 1452, 1424, 1401, 1521, 1432, 1434, 1476, 1355, 1334, 1311, 1294, 1296, 1341, 1261, 1177, 1184, 1214, 1131, 0903, 0727, 0681, 0648, 0636, 0584, 0568, 0548, 0508, 0518, 0531, 0542"",72";;;
"2041,Jan 10 2018,Remarks,Taxes,""""""Hardworking American families will receive tremendous tax relief. We lowered our tax rates, nearly doubled the standard deduction, and doubled the child tax credit."""""",""Trump always leaves out the other side of the ledger, such as the elimination of the personal exemption. Especially for large families, that may negate the changes to the standard deduction and the larger child tax credit."",,0";;;
"2042,Jan 10 2018,Remarks,Taxes,""""""We had no Democrat support. Zero. They didn't want tax cuts. They want tax increases. They want to raise your taxes";" they don't want to cut your taxes."""""",""Democrats were supportive of tax cuts, especially corporate tax cuts and middle-class tax cuts, but did not want a tax plan to be financed with larger budget deficits. Trump never seriously tried to woo Democrats, preferring instead to deal only with Republicans. "",2698,1";;
"2043,Jan 10 2018,Remarks,Taxes,""""""Our historic reductions to the business tax will raise annual household income by an average of $4,000."""""",""Trump is citing a White House Council of Economic Advisers report that has been widely criticized for the $4,000 estimate, including by the economist whose work is cited in making this forecast."",""2522, 2254, 2228, 2290, 2209, 2156, 2043, 1758, 1885, 1711, 1611, 1524, 1467"",13";;;
"2044,Jan 10 2018,Remarks,Taxes,""""""The amount of money that's going to be brought in -- we think it's going to be close to $4 trillion because of our tax reform -- will be a number that this country has never seen pour into our country."""""",""There are no official, current numbers on the profits held overseas by U.S. companies, just estimates. The White House would not respond to a query on where Trump is getting these numbers, but his high-end figure appears to be an exaggeration. The Internal Revenue Service in 2012 said the figure was $2.3 trillion, and the Joint Committee on Taxation estimated that it had risen to $2.6 trillion in 2015. There are other estimates as well, but none top $2.8 trillion."",""2313, 2229, 2332, 2030, 2044, 1818, 1767, 1884, 1719, 1673, 1669, 1561, 1610, 1623, 1536, 1430, 1415, 1454, 1410, 1523, 1358, 1310, 1215, 1133, 1144, 1109, 1110"",27";;;
"2045,Jan 10 2018,Remarks,Economy,""""""The stock market is shattering one record after another."""""",""This is a flip-flop for Trump. Before he was elected, he dismissed the stock-market performance under Obama as “artificial” and “a bubble."""" Moreover, the U.S. rise in 2017 was not unique. When looking at the Standard & Poor’s 500-stock index, it’s clear U.S. stocks haven’t rallied as robustly as their foreign equivalents. Moreover, with each 1,000-level increase, the accomplishment gets increasing less impressive."",""2356, 2342, 2128, 2138, 2140, 2045, 2003, 2015, 2001, 1980, 2002, 1986, 1971, 1844, 1941, 1926, 1906, 1911, 1813, 1828, 1764, 1829, 1831, 1836, 1843, 1802, 1751, 1722, 1724, 1725, 1687, 1690, 1733, 1735, 1741, 1742, 1653, 1658, 1660, 1648, 1628, 1593, 1552, 1594, 1602, 1607, 1538, 1616, 1431, 1408, 1512, 1444, 1475, 1362, 1322, 1323, 1352, 1354, 1359, 1326, 1302, 1340, 1344, 1288, 1263, 1256, 1180, 1205, 1147, 1123, 1114, 1091, 1051, 0999, 0994, 0987, 0973, 1025, 0997, 0970, 0940, 0951, 0934, 0965, 0885, 0887, 0827, 0820, 0821, 0851, 0753, 0823, 0192, 0168, 0125, 0088, 0109"",97";;;
"2046,Jan 10 2018,Remarks,Jobs,""""""Unemployment is at a 17-year low."""""",""Trump now uses data from the Bureau of Labor Statistics unemployment rate to say this, which is a flip-flop from his previous claims dismissing the BLS unemployment rate as """"nonsense."""" "",""2703, 2636, 2508, 2722, 2650, 2512, 2386, 2412, 2240, 2219, 2286, 2351, 2183, 2175, 2178, 2179, 2153, 2125, 2046, 2013, 1969, 1814, 1762, 1832, 1803, 1688, 1659, 1661, 1647, 1629, 1592, 1595, 1601, 1606, 1557, 1617, 1502, 1518, 1474, 1378, 1349, 1303, 1343, 1192, 1148, 1140, 1125, 1001, 1012, 0988, 1026, 0751, 0685, 0655, 0646, 0629, 0266, 0268, 0240, 0232, 0228, 0221"",62";;;
"2047,Jan 10 2018,Remarks,Jobs,""""""I'm very proud of this: African American unemployment reached its lowest level in history. Think of that. And on the campaign trail, remember I said, and would constantly say, 'What do you have to lose?' Meaning, what do you have to lose if you vote for Trump? And now, it was just reported, African American unemployment is at its lowest level in history. I'm very proud of that."""""",""This is a flip-flop. During the 2016 campaign, Trump used to claim a Four-Pinocchio stat that 58 percent of African-American youth was unemployed. The official Bureau of Labor Statistics unemployment rate for black youth at the time was 19.2 percent — about one-third of the rate used by Trump. Now that he’s president, Trump appears all too happy to cite the unemployment rate for African Americans, bragging that it’s the best since the turn of the century. We’re pleased the president is now using accurate statistics but it’s absurd to suggest, as he does to audiences, that he had anything to do with these numbers."",""2966, 2956, 2937, 2769, 2704, 2669, 2735, 2723, 2564, 2507, 2454, 2432, 2387, 2312, 2260, 2221, 2285, 2303, 2352, 2206, 2184, 2162, 2154, 2117, 2127, 2141, 2047, 2009, 2014, 2010, 1126, 1139"",32";;;
"2048,Jan 10 2018,Remarks,Miscellaneous,""""""A lot of those anchors sent us letters saying that was one of the greatest meetings they've ever witnessed....They probably wish they didn't send us those letters of congratulations."""""",""When asked for evidence of this statement, the White House could only provide tweets by some reporters, not anchors, some of which were simply neutral. There were no letters from anchors."",,0";;;
"2049,Jan 10 2018,Remarks,Foreign policy,""""""Our military was badly depleted over the last long period of time, beyond President Obama, I will say -- beyond President Obama. Our military was very, very badly depleted."""""",""Trump claims the military has been depleted due to years of budget cuts, while bragging to members of the Coast Guard that the days of a lean military are over. With this claim, Trump glosses over important military milestones and reveals he appears to have little understanding of the federal budget process. With respect to Trump’s “cuts,” the decreased military budget reflects the close of two wars: the war in Iraq and the war in Afghanistan. Despite the decreased budget, the total budget is still larger than it was in 2000, before either war began."",""2996, 2858, 2606, 2855, 2803, 2407, 2287, 2199, 2253, 2234, 2144, 2049, 1974, 1912, 1932, 1900, 1821, 1773, 1776, 1777, 1654, 1649, 0259"",23";;;
"2050,Jan 10 2018,Remarks,Miscellaneous,""""""Our current libel laws are a sham and a disgrace, and do not represent American values or American fairness. So we're going to take a strong look at that. We want fairness. You can't say things that are false -- knowingly false -- and be able to smile as money pours into your bank account."""""",""Under current libel laws, publishers can be sued if they print articles about public figures that are knowingly false. The U.S. Supreme Court in 1964 unanimously decided that a public figure has to prove an offending statement was made """"with actual malice, that is with knowledge that it was false or with reckless disregard of whether it was false or not."""" Trump himself has made many false claims about individuals. "",,0";;;
"2094,Jan 10 2018,Remarks,Immigration,""""""But we do need the wall, and we need more border security anyway."""""",""The wall will have virtually no effect on drugs coming into the country. According to reports by the DEA, the majority of drugs are smuggled through legal ports of entry or smuggled through underground tunnels. There is also no evidence that Democrats want to have illegal immigrants and drugs """"pour into our country."""""",""2834, 2748, 2641, 2630, 2922, 2598, 2652, 2411, 2335, 2099, 2121, 2056, 2066, 2052, 2094, 2103, 1998, 2000, 2004, 1994, 1952, 1775, 1572, 1407, 1414, 1458, 1449, 1478, 1395, 1194, 1138, 1137, 1034, 1136"",34";;;
"2096,Jan 10 2018,Remarks,Miscellaneous,""""""They go right through the good old-fashioned post office that loses about $6 million a year and delivers internet packages all over the place, okay?"""""",""Amazon actually loses money on shipping -- about $7 billion in 2016 -- as it only recoups about 50 percent of its shipping costs with revenue. It makes up the difference with other businesses. (Jeff Bezos, head of Amazon, owns The Washington Post and Trump may have been annoyed at some news coverage.) USPS package delivery is a growing and profitable arm of the mail system which helps subsidize letter and rural delivery";" USPS would run a profit if not for mandated retiree health benefits. An article in Fortune <a href=""""https://www.washingtonpost.com/news/the-switch/wp/2017/12/29/trump-calls-for-u-s-postal-service-to-raise-amazons-shipping-rates/?__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&tid=sm_tw&utm_term=.5e598c51525c"""">asserted that the USPS loses money</a> on each Amazon shipment, but Amazon has rejected the analysis, saying the Postal Regulatory Commission, which oversees the USPS, “has consistently found that Amazon's contracts with the USPS are profitable.”"",1874,1";;
"2097,Jan 10 2018,Remarks,Miscellaneous,""""""And you should make sure — while we’re at it, make sure the Internet — they’re going to have to start paying sales tax because it’s very unfair what’s happening to our retailers all over the country that are put out of business."""""",Trump is out of date. Amazon now collects sales taxes on items it sells to consumers. ,0728,1";;;
"2098,Jan 10 2018,News conference,,""""""Because of us, ISIS has now lost almost 100 percent of the territory it previously held not so long ago in Iraq and in Syria."""""",""By just about every metric, this is not correct. Obama set up virtually all the structure that did the key fighting under Trump, and more land was captured, fighters trained and munitions dropped under Obama than under Trump. The basic plan of attack in 2017 was also developed under Obama, though Trump appears to have speeded up the tempo. "",""2907, 2842, 2745, 2613, 2720, 2098, 1857, 1682, 1644, 1545, 1413, 1379, 1327, 1248, 1225, 1119, 0813, 0846, 0800"",19";;;
"2103,Jan 10 2018,News conference,Immigration,""""""We need the wall for security. We need the wall for safety. We need the wall for stopping the drugs from pouring in."""""",""The wall will have virtually no effect on drugs coming into the country. According to reports by the DEA, the majority of drugs are smuggled through legal ports of entry or smuggled through underground tunnels. There is also no evidence that Democrats want to have illegal immigrants and drugs """"pour into our country."""""",""2834, 2748, 2641, 2630, 2922, 2598, 2652, 2411, 2335, 2099, 2121, 2056, 2066, 2052, 2094, 2103, 1998, 2000, 2004, 1994, 1952, 1775, 1572, 1407, 1414, 1458, 1449, 1478, 1395, 1194, 1138, 1137, 1034, 1136"",34";;;
"2104,Jan 10 2018,News conference,Immigration,""""""You could look at other instances, look at what happened in Israel. They put up the wall";" they solved a very major problem."""""",Only one-tenth (33 miles) of the Israeli barrier with Palestinian territories is an eight-meter (25-foot) concrete wall. The other 90 percent is a two-meter (six-foot) high electronic fence.,0910,1";;
"2105,Jan 10 2018,News conference,Foreign policy,""""""[Our military was] very much weakened over the last long period of time, but not with me."""""",""This is false. Trump's proposed ten percent increase is actually relatively modest. In the past 30 years, at least one-third of the time the core defense budget was boosted more than Trump's request--in some cases more than double the percentage requested by Trump."",""2105, 1580, 1596, 1546, 1513, 1072, 0894, 0778, 0688, 0601, 0590, 0570, 0247, 0193, 0190"",15";;;
"2106,Jan 10 2018,News conference,Russia,""""""There is collusion, but it's really with the Democrats and the Russians far more than it is with the Republicans and the Russians. So the witch hunt continues."""""",""There is no evidence of collusion between the Democrats and the Russians during the campaign. Trump makes the breathtaking claim that an FBI agent is guilty of """"treason"""" when it is unclear exactly what he meant by the phrase """"insurance policy"""" in a text message to his mistress. "",2082,1";;;
"2107,Jan 10 2018,News conference,Election,""""""There has been no collusion between the Trump campaign and Russians, or Trump and Russians, no collusion."""""",""Trump repeatedly claims the Russia investigation is made up or """"Democratic-inspired,"""" but the information on Russian efforts to sway the 2016 election was developed by the intelligence community and published in a declassified report, in which the agencies said they had """"high confidence"""" it was correct. Whether or not there was collusion is still under investigation. "",""2724, 2911, 2730, 2742, 2789, 2399, 2318, 2414, 2280, 2322, 2119, 2080, 2031, 2107, 2108, 1997, 2008, 1979, 1876, 1898, 1928, 1826, 1830, 1664, 1583, 1528, 1416, 1459, 1418, 1446, 1397, 1351, 1200, 1228, 1030, 0933, 0860, 0786, 0767, 0672, 0572, 0561, 0467, 0363, 0357, 0283, 0284, 0317, 0318, 0157, 0142, 0100, 0078"",53";;;
"2108,Jan 10 2018,News conference,Election,""""""I mean, the Democrats are all running for office and they're trying to say this, that. But bottom line, [the Democrats] all say there's no collusion."""""",""Trump repeatedly claims the Russia investigation is made up or """"Democratic-inspired,"""" but the information on Russian efforts to sway the 2016 election was developed by the intelligence community and published in a declassified report, in which the agencies said they had """"high confidence"""" it was correct. Whether or not there was collusion is still under investigation. "",""2724, 2911, 2730, 2742, 2789, 2399, 2318, 2414, 2280, 2322, 2119, 2080, 2031, 2107, 2108, 1997, 2008, 1979, 1876, 1898, 1928, 1826, 1830, 1664, 1583, 1528, 1416, 1459, 1418, 1446, 1397, 1351, 1200, 1228, 1030, 0933, 0860, 0786, 0767, 0672, 0572, 0561, 0467, 0363, 0357, 0283, 0284, 0317, 0318, 0157, 0142, 0100, 0078"",53";;;
"2109,Jan 10 2018,News conference,Election,""""""Hillary Clinton had an interview where she wasn't sworn in. She wasn't given the oath. They didn't take notes. They didn't record. And it was done on the Fourth of July weekend. That is perhaps ridiculous, and a lot of people looked upon that as being a very serious breach. And it really was."""""",""Clinton was interviewed for 3 1/2 hours and the FBI agents did takes notes, though Clinton's interview was not transcribed. However, it would still be a crime if it was discovered that Clinton had lied to the FBI. "",,0";;;
"2110,Jan 10 2018,News conference,Election,""""""It's a Democrat hoax that was brought up as an excuse for losing an election that, frankly, the Democrats should have won, because they have such a tremendous advantage in the Electoral College."""""",""According to a <a href=""""http://www.epicjourney2008.com/2016/11/trumps-victory-ranks-46-of-58-in.html"""">tally</a> by John Pitney of Claremont McKenna College, every Republican president since Rutherford B. Hayes in 1876 won a larger share of the electoral college votes than Trump, with the exception of George W. Bush (twice) and Nixon in 1968. Plus, U.S. intelligence officials have repeatedly confirmed there was Russian interference in the 2016 election. "",""2941, 2771, 2513, 2426, 2081, 2110, 1550, 1417, 1199, 0886, 0639, 0560, 0397"",13";;;
"2111,Jan 10 2018,News conference,Foreign policy,""""""[North Korea] should have been a problem solved many years ago when it was much less dangerous. But it was given to me, along with a big mess of other things."""""",""Both Clinton and Bush, and to a lesser extent Obama, tried to stem North Korea's nuclear ambitions through negotiations, incentives and sanctions. It is not as if the previous presidents ignored the problem. "",""2949, 2905, 2805, 2632, 2802, 2550, 2489, 2491, 2301, 2075, 2111, 1984, 1955, 1893, 1333, 1317, 1286, 1268, 0996, 0580, 0495"",21";;;
"2112,Jan 10 2018,News conference,Election,""""""But Hillary was not for a strong military, and Hillary, my opponent, was for windmills, and she was for other types of energy that don't have the same capacities at this moment certainly."""""",Clinton was considered a bit of hawk and supported a strong military. Trump's comment on windmills appears to reflect his animus toward energy created by windmills dating back to disputes concerning his golf courses. ,,0";;;
"2114,Jan 10 2018,News conference,Environment,""""""[The Paris agreement] made it very difficult for us to deal in terms of business. It took away a lot of our asset values. We are a country rich in gas and coal and oil, and lots of other things, and there was a tremendous penalty for using it. It hurt our businesses."""""",""Trump appears to be citing conclusions from a study that was funded by the U.S. Chamber of Commerce and the American Council for Capital Formation, foes of the Paris Accord. So it must be viewed with a jaundiced eye. Moreover, the study assumed a scenario that no policy analyst expects — that the United States takes drastic steps to meet the Obama pledge of a 26 to 28 percent reduction in emissions by 2025. Moreover, the study did not consider possible benefits from reducing climate change."",,0";;;
"2166,Jan 10 2018,Remarks,Environment,""""""According to some estimates, we would have had to close businesses in order to qualify by 2025. Whereas as an example China, by 2030, they don't kick in until 2030."""""",""Trump makes it sound like China does not need to do anything until 2030 but that's wrong. China, in its Paris Accord commitment, said that, compared to 2005 levels, it would seek to cut its carbon emissions by 60 to 65 percent per unit of GDP by 2030. China pledged to reach these goals by 2030, meaning they are taking steps now to meet their commitments."",2374,1";;;
"2167,Jan 10 2018,Remarks,Economy,""""""I'm also pleased to share that the economic ties between our two countries are robust and growing. The United States currently has a trade surplus, which is shocking. Can you believe I'm saying we have a surplus? There aren't too many."""""",""It's unusual for Trump to admit that the United States has a trade surplus with another nation, in this case Norway. But it's misleading to say that they are """"not many.""""  There’s barely a trade deficit in goods with the United Kingdom, according to the International Trade Commission, and the United States has a trade surplus with Hong Kong ($30 billion), Netherlands ($24 billion), United Arab Emirates ($21 billion), Belgium ($15 billion), Australia ($14 billion), Singapore ($10 billion) and Brazil ($4 billion), among others."",""2757, 2583, 3027, 2497, 3028, 2436, 2167, 1853, 3029, 3030, 1590, 1503, 1496, 0947, 0464, 0137"",16";;;
"1998,Jan 9 2018,Remarks,Immigration,""""""We have tremendous numbers of people and drugs pouring into our country. So in order to secure [the border] we need a wall."""""",""The wall will have virtually no effect on drugs coming into the country. According to reports by the DEA, the majority of drugs are smuggled through legal ports of entry or smuggled through underground tunnels. "",""2834, 2748, 2641, 2630, 2922, 2598, 2652, 2411, 2335, 2099, 2121, 2056, 2066, 2052, 2094, 2103, 1998, 2000, 2004, 1994, 1952, 1775, 1572, 1407, 1414, 1458, 1449, 1478, 1395, 1194, 1138, 1137, 1034, 1136"",34";;;
"1999,Jan 9 2018,Remarks,Immigration,""""""The countries come in and they put names in a hopper and they're not giving you their best names, common sense means they're not giving you the best names, they giving you people that they don't want and then we take them out of the lottery. And when they do it by hand when they put the hand in a bowl like probably what's in their hand are the worst of the worst but they put people in that they don't want into a lottery and the United States takes those people."""""",""This is a gross misrepresentation of the diversity visa program. Individuals apply for the visa system, and must have at least a high school diploma or work in specific industries to be eligible for the program. As the term """"lottery""""  implies, applicants are selected via a randomized computer drawing. The selected applicants undergo a background check before entering the country, and some applicants undergo an additional in-depth review if they are considered a security risk. "",""2973, 2874, 2394, 2383, 2273, 2230, 2297, 2164, 1999, 2005, 1995, 1993, 1953, 1929, 1825, 1868, 1541, 1564"",18";;;
